udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******90176 Operational,,(24001) R S R K RANGARAO COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.21,Bobbili-Municipality,NEAR RTC COMPLEX,535558,rsrkmails[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655501/12,4655501,24/06/2021 13:24,2788
******90183 Operational,,(24003) LAKSHMAMMA M V JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.27,Bobbili-Municipality,OLD BUS STAND BOBBILLI,535558,principallmvj[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655694/12,4655694,24/06/2021 17:37,2788
******00109 Operational,,(24007) VIDWAN JR. COLLEGE BOBBILI,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.19,Bobbili-Municipality,POOL BOUGH BOBBILI Vizianagaram,535558,vidwanjuniorcollege1997[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655564/12,4655564,18/12/2023 10:34,2788
******00110 Operational,,(24008) SAI VIKAS JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.22,Bobbili-Municipality,"NAIDU COLONY, NEAR RTC COMPLEX, BOBBILI",535558,srividyaajrcollege[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655565/12,4655565,19/12/2023 15:59,2788
******90179 Operational,,(24009) VASU JR.COLLEGE BOBBILI,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.19,Bobbili-Municipality,DATHARAM STREET OPP SBI BOBBILI-535558,535558,vasujrcollege[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655690/12,4655690,20/12/2023 13:14,2788
******90180 Operational,,(24010) SRI SATYA SAI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.19,Bobbili-Municipality,MAHARAJUPETA BOBBILI,535558,srisatyajrcollegebbl[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655691/12,4655691,15/10/2020 12:18,2788
******90181 Operational,,(24012) THANDRA PAPARAYA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.19,Bobbili-Municipality,Maha Raju peta Bobbili Vijayanagaram,535558,-eswarprasad.tp[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655692/12,4655692,15/10/2020 12:18,2788
******90182 Operational,,(24013) GAYATRI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.21,Bobbili-Municipality,CHEEPURUPALLI STREET BOBBILI,535558,gayatrijrcollege.bbl[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655693/12,4655693,24/06/2021 14:29,2788
******00115 Operational,,(24014) GOKUL JR COLLEGE BOBBILI,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.20,Bobbili-Municipality,VELAMA VAARI STREER BOBBILI,535558,raghujrcol[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655566/12,4655566,27/12/2025 10:53,2788
******00116 Operational,,(24015) SRI SAI RAM VOCATIONAL JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.19,Bobbili-Municipality,maharaju peta bobbili,535558,srinivasaraopenta1978[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655567/12,4655567,15/10/2020 12:18,2788
******90177 Operational,,(24016) NARAYANA COLLEGEBBL,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Bobbili (M) - Ward No.21,Bobbili-Municipality,"NEAR TVS SHOWROOM, NAIDU COLONY,BOBBILI,VIZIANAGARAM DISTRICT",535558,bobbilic600a[at]narayanagroup[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4655688/12,4655688,31/12/2025 16:36,2788
******01011 Operational,,(24044) GOVT JUNIOR COLLEGE PUSAPATIREGA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Pusapatirega,Pusapatirega,,,Near ZPH school Pusapatirega,535204,pplgjc.ppr[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656949/12,4656949,24/06/2021 14:12,2788
******00707 Operational,,(24046) GOVT JUNIOR COLLEGE DENKADA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Denkada,Denkada,,,beside MDO office Denkada Vizianagaram Dist,535006,gjcdenkada[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4657150/12,4657150,15/10/2020 12:18,2788
******00119 Operational,,(24047) S K A D M JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Bhoghapuram,Bhogapuram West,,,BHOGAPURAM,535216,skadmjuniorcollege[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4657061/12,4657061,15/10/2020 12:18,2788
******01310 Operational,,(24048) SRI SURYODAYA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Pusapatirega,Pusapatirega,,,Srisuryodaya Jr college rajaveedhi pusapatirega vill and post and mandal vizianagaram district,535204,srisuryodayao1[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656973/12,4656973,12/12/2023 11:53,2788
******01505 Operational,,(24080) PRABHAKAR JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Denkada,Akkivaram,,,DENKADA VILLAGE AND DENKADA MANDAL VIZIANAGARAM,535216,chandramoulisangamvalasa1978[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4720148/12,4720148,25/06/2025 07:17,2788
******00108 Operational,,(24090) SRI VENKATESWARA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Ramabhadrapuram,Ramabhadrapuram,,,schintalavalasa vill ramabhadrapuram,535579,,https://kys.udiseplus.gov.in/#/schooldetail/4655853/12,4655853,15/10/2020 12:18,2788
******00105 Operational,,(24114) GOVT JUNIOR COLLEGE CHEEPURUPALLI,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Cheepurupalle,Cheepurupalle (Ct),,,RAJAM ROAD CHEEPURUPALLI.,535128,gvrgjccpp[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656758/12,4656758,23/12/2025 11:45,2788
******00104 Operational,,(24115) SRIRAM JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Garividi,Kodur,,,Shreeramnagar Garividi,535101,srjcollege1975[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656691/12,4656691,04/03/2024 16:09,2788
******01208 Operational,,(24116) MONIKA NAIDU RURAL JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Merakamudidam,Bhyripuram,,,MNR JR COLLEGE PEDAMNTRIPETA,535102,mnr2002pmpeta[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656264/12,4656264,22/12/2025 13:46,2788
******00106 Closed,Closed,(24117) SRI VENKATA RAMANA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Cheepurupalle,Cheepurupalle (Ct),,,"near rtc complex, main road, cheepurupalli",535128,svrcollegecpp[at]gmai[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656759/12,4656759,15/04/2025 17:26,2788
******00107 Operational,,(24118) SRINIVASA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Cheepurupalle,Cheepurupalle (Ct),,,NEAR ZPHSGIRLS,535128,adnsv.prasad[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656760/12,4656760,24/06/2021 14:33,2788
******02802 Closed,Closed,(24120) SRI AKSHARA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Garividi,Garividi Town,,,CHEEPURUPALLI,535128,skbabu143[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656727/12,4656727,15/04/2025 17:24,2788
******00235 Operational,,(24121) SRI GAYATRI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Cheepurupalle,Cheepurupalle (Ct),,,CHEEPURUPALLI,535128,srigayathri24121[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656780/12,4656780,15/10/2020 12:18,2788
******00103 Permanently Closed,,(24126) DEEPTHI VOCATIONAL JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,535145,,https://kys.udiseplus.gov.in/#/schooldetail/4714200/12,4714200,15/10/2020 12:18,2788
******00104 Permanently Closed,,(24127) SRI VEVEKANANDA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,535145,,https://kys.udiseplus.gov.in/#/schooldetail/4714201/12,4714201,15/10/2020 12:18,2788
******00105 Permanently Closed,,(24128) GOVT JUNIOR COLLEGE S KOTA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,9-NA,NA,,,,NA,NA,,https://kys.udiseplus.gov.in/#/schooldetail/4714202/12,4714202,15/10/2020 12:18,2788
******00106 Permanently Closed,,(24129) VIGNANAJYOTHI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,535145,,https://kys.udiseplus.gov.in/#/schooldetail/4714203/12,4714203,15/10/2020 12:18,2788
******00108 Permanently Closed,,(24130) PUNYAGIRI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,535145,,https://kys.udiseplus.gov.in/#/schooldetail/4714205/12,4714205,15/10/2020 12:18,2788
******00107 Permanently Closed,,(24131) CHAITANYA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,535145,,https://kys.udiseplus.gov.in/#/schooldetail/4714204/12,4714204,15/10/2020 12:18,2788
******00110 Permanently Closed,,(24132) MAHATMA GANDHI V JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,NA,,https://kys.udiseplus.gov.in/#/schooldetail/4714207/12,4714207,15/10/2020 12:18,2788
******00109 Permanently Closed,,(24133) SRI VISWABHARATHI V JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,535148,,https://kys.udiseplus.gov.in/#/schooldetail/4714206/12,4714206,15/10/2020 12:18,2788
******00111 Permanently Closed,,(24134) AVN VOCATIONAL JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,535145,,https://kys.udiseplus.gov.in/#/schooldetail/4714208/12,4714208,15/10/2020 12:18,2788
******00112 Permanently Closed,,(24135) VARALAKSHMI V JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,NA,,https://kys.udiseplus.gov.in/#/schooldetail/4714209/12,4714209,15/10/2020 12:18,2788
******00114 Permanently Closed,,(24137) SVN VOCATIONAL JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,9-NA,NA,,,,NA,NA,,https://kys.udiseplus.gov.in/#/schooldetail/4714210/12,4714210,15/10/2020 12:18,2788
******00711 Operational,,(24142) S S S R JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Lakkavarapukota,Lakkavarapukota,,,Lanka veedhi,535001,chokkakula.1974[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4657753/12,4657753,24/06/2021 16:18,2788
******01010 Operational,,(24143) GOVT JUNIOR COLLEGE VEPADA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Vepada,Vepada,,,Govt Junior College,535281,pplgjcvpd[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4657698/12,4657698,24/06/2021 14:25,2788
******01613 Operational,,(24155) GOVT. JR. COLLEGE BADANGI,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Badangi,Badangi,,,BEHIND KGBV SCHOOL SC COLONY BADANGI VIZIANAGARAM DISTRICT,535578,pplgjcbdn[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656147/12,4656147,09/12/2023 16:02,2788
******02411 Closed,Closed,(24156) RAGHU JUNIOR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Therlam,Therlam,,,SRI SAI JUNIOR COLLEGE BESIDE STATE BANK OF INDIA THERLAM,535126,srinukandula75[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656205/12,4656205,15/04/2025 17:28,2788
******04606 Operational,,(24157) SRI VENKATESWARA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Therlam,Therlam,,,MAIN ROADA THERLAM VILLAGE POST THERLAM MANDAL VIZIANAGARAM DISTRICT,535126,svjc.therlam[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656238/12,4656238,24/06/2021 14:09,2788
******00102 Operational,,(24158) SRI TLN JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Badangi,Badangi,,,MAIN ROAD BADANGI,535578,naiduprincipaltlndc[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656113/12,4656113,15/10/2020 12:18,2788
******03505 Operational,,(24169) GOVT JUNIOR COLLEGE GURLA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Gurla,Gurla,,,GURLA VILLAGE GURLA MANDAL VZM DIST,535217,meogurla[at]yahoo[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4656677/12,4656677,22/12/2025 12:51,2788
******00105 Operational,,(24170) JAMMU TATINAIDU M JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Nellimarla,Sathivada,,,Sathivada Nellimarla Vizianagaram,535218,jtnmcollege24170[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656843/12,4656843,23/12/2025 18:20,2788
******02307 Operational,,(24171) CKM GOVT JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,2-Urban,NA,,Nellimarla (CT) - Ward No.12,Nellimarla-Town Panchayat,Main Road Near Govt Hospital Nellimarla,535217,pplckmgjcnml[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656887/12,4656887,24/06/2021 14:10,2788
******90506 Operational,,(24172) SRI CHAKRA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Nellimarla (CT) - Ward No.3,Nellimarla-Town Panchayat,Teachers colony nellimarla,535217,APEXIITVZM[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656688/12,4656688,15/10/2020 12:18,2788
******00104 Operational,,(24173) AKSHARA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Nellimarla (CT) - Ward No.3,Nellimarla-Town Panchayat,NELLIMARLA VIZIANAGARAM,535217,mohanrao7483[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4718547/12,4718547,23/12/2025 18:20,2788
******01910 Operational,,(24182) SRI SAI SIDDHARTHA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Bondapalle,Kanimeraka,,,SARADANAGAR BODASINGIPETA BONDAPALLI MANDAL VIZIANAGARAM DIST,535260,sharpindian.sekhar[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656591/12,4656591,19/12/2025 12:47,2788
******02805 Operational,,(24183) SRI BHAVISHYA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Gajapathinagaram,Gajapathinagaram (Ct),,,PRATIBHA JUNIOR COLLEGE NEW COLONY PURITIPENTA GAJAPATHINAGARAM,535270,bhaskar.pace[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656530/12,4656530,22/12/2025 13:12,2788
******03209 Permanently Closed,,(24185) MAHARSHI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Dattirajeru,Pedamanapuram,,,NA,535580,,https://kys.udiseplus.gov.in/#/schooldetail/4714099/12,4714099,15/10/2020 12:18,2788
******90316 Operational,,(24186) GOVT JUNIOR COLLEGE GAJAPATHINAGARAM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Gajapathinagaram,Gajapathinagaram (Ct),,,"G J COLLEGE,PURITIPENTA MENTADA ROAD GAJAPATHINAGARAM",535270,PPLGJCGPNM[at]GMAIL[dot]COM,https://kys.udiseplus.gov.in/#/schooldetail/4656551/12,4656551,22/12/2025 11:20,2788
******02203 Operational,,(24187) SRI KRISHNA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Gajapathinagaram,M.Venkatapuram,,,M VENKATAPURAM GAJAPATHINAGARAM,535270,skdcollege154[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656512/12,4656512,22/12/2025 13:11,2788
******00112 Operational,,(24188) ADITYA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Bondapalle,Kanimeraka,,,Aditya junior college bodasingipeta kanimeraka bondapalli vizianagaram,535270,adityacollegegpm[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656558/12,4656558,19/12/2025 12:39,2788
******03210 Operational,,(24192) NEWTON VOC JR COLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Dattirajeru,Pedamanapuram,,,PEDAMANAPURAM DATTIRAJERU,535580,newtonvocjrcollege24192[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656164/12,4656164,07/05/2022 21:29,2788
******01221 Operational,,(24193) SAMAVI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Gajapathinagaram,Puritipenta,,,PURITIPENTA GAJAPATHINAGARAM,535270,samavijrcollege13[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4656492/12,4656492,23/12/2025 10:53,2788
******00103 Operational,,(24210) AMARAVATHI JR.COLLEGE ALAMANDA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Jami,Alamanda,,,AMARAVATHI JUNIOR COLLEGE NEAR SAI BABA TEMPLE ALAMANDA VILLEGE JAMI MANDAL VIZIANAGARAM DIST,535240,bhaskarmscmed[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4657786/12,4657786,10/05/2022 18:58,2788
******02508 Operational,,(24211) VAGDEVI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Kothavalasa,Tummikapalle (Ct),,,vagdevi junior college tummikapalli KOTHAVALASA,535183,vagdevicollege24211[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4657905/12,4657905,22/12/2025 12:06,2788
