udise_code,status,school_name,state,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,lgd_block,lgd_village,lgd_ward,urban_local_body,address,pin_code,email,know_more_url,schooldetail_id,last_modified_time,total_results_hint
******00515 Operational,,(03238) GOVT.JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Mamidikuduru,Mamidikuduru,,,4-256 PANCHAYAT ROAD MAMIDIKUDURU,533247,gjcmamidikuduru03238[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668466/12,4668466,18/07/2022 15:58,2480
******00718 Operational,,(03239) SRI NETHIPUDI GANAPATHI RAO JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Mamidikuduru,Nagaram,,,"MAIN ROAD , NEAR PANCHAYATH , NAGARAM",533247,,https://kys.udiseplus.gov.in/#/schooldetail/4715027/12,4715027,08/10/2024 11:56,2480
******00516 Operational,,(03240) DEEPTHI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Mamidikuduru,Mamidikuduru,,,"MAMIDIKUDURU, MAMIDIKUDURU (V) ,MAMIDIKUDURU (M)",533247,deepthidvs[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668467/12,4668467,18/07/2022 16:06,2480
******00719 Permanently Closed,,(03245) HEAVENS JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Mamidikuduru,Nagaram,,,NA,533247,,https://kys.udiseplus.gov.in/#/schooldetail/4715028/12,4715028,15/10/2020 12:18,2480
******00518 Operational,,(03246) SAI DEEPTHI JR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Mamidikuduru,Nagaram,,,NAGARAM MAMIDIKUDURU EAST GODAVARI-533247,533249,saideepthi533[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668468/12,4668468,18/07/2022 16:08,2480
******90985 Operational,,(03253) VIKAS JUNIOR COLLEGE RCPURAM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Ramachandrapuram (M) - Ward No.22,Ramachandrapuram-Municipality,ramachandrapuram MANDAL,533255,vvramana.222[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667366/12,4667366,17/02/2026 11:21,2480
******90987 Operational,,(03255) G.R.C.JR.COLLEGE RCPURAM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Ramachandrapuram (M) - Ward No.4,Ramachandrapuram-Municipality,RAMACHANDRAPURAM,533255,grcjr03255[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667367/12,4667367,26/06/2021 12:35,2480
******90988 Operational,,(03256) NARAYANA JR.COLLEGE RCPURAM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Ramachandrapuram (M) - Ward No.12,Ramachandrapuram-Municipality,24-1-44/1 k SAVARAM,533255,narayana.jrrcpm[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667368/12,4667368,26/06/2021 12:34,2480
******90989 Operational,,(03257) SKPGN GOVT.JR.COLLEGE RCPURAM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,2-Urban,NA,,Ramachandrapuram (M) - Ward No.11,Ramachandrapuram-Municipality,ramachandrapuram,533255,skpgnjuniorcollege[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667369/12,4667369,26/06/2021 12:34,2480
******90990 Permanently Closed,,(03259) SRI VIDYA JR COLLEGE RCPURAM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Ramachandrapuram (M) - Ward No.22,Ramachandrapuram-Municipality,NA,533255,,https://kys.udiseplus.gov.in/#/schooldetail/4667370/12,4667370,15/10/2020 12:18,2480
******01624 Operational,,"(03266) SV JUNIOR COLLEGE, RAMACHANDRAPURAM",,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Ramachandrapuram,Draksharama,,,"VELAM PALEM, DRAKSHARAMA",533262,svjuniorcollege03266[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4714901/12,4714901,14/07/2025 14:59,2480
******00226 Operational,,(03281) GOVT.JR.COLLEGE RAYAVARAM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Rayavaram,Vedurupaka,,,RAYAVARAM EAST GODAVARI 2533345,533346,www.govt.juniorcollege.rym.[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667395/12,4667395,25/09/2024 11:23,2480
******00807 Operational,,(03283) ROYAL VOCATIONAL JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Amalapuram,Edarapalle,,,"INDUPALLI, AMALAPURAM MANDAL",533201,royalcollegeamp[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668655/12,4668655,18/12/2025 17:13,2480
******90343 Operational,,(03292) SHINY VOCATIONAL JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Amalapuram,Kamanagaruvu,,,"Near Red bridge , kamanagaruvu, Amalapuram Rural",533201,meo.amalapuram1[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668785/12,4668785,20/12/2025 12:33,2480
******90326 Operational,,(03294) VIDYANIDHI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Amalapuram Ward No. 24,Amalapuram-Municipality,3-1-68/14N R GARDENS AMALAPURAM,533201,vidyanidhijrcollegeamp[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668779/12,4668779,25/12/2025 21:58,2480
******90320 Operational,,(03295) ADITYA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Amalapuram Ward No. 17,Amalapuram-Municipality,DrNo 3-2-131/1 COLLEGE ROAD AMALAPURAM,533201,adityajrc_amp[at]yahoo[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668770/12,4668770,25/12/2025 21:52,2480
******90321 Operational,,(03296) ASN JR COLLEGE FOR GIRLS,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,2-Girls,2-Urban,NA,,Amalapuram Ward No. 18,Amalapuram-Municipality,AMALAPURAM JR COLLEGE,533201,asnjc03296[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668771/12,4668771,25/12/2025 21:53,2480
******90322 Operational,,(03297) PARAM JYOTHI JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Amalapuram,Kamanagaruvu,,,"Near Black Bridge, Miriam Campus, Amalapuram",533201,-principalmdc[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668772/12,4668772,25/12/2025 21:55,2480
******90323 Operational,,(03298) SRI CHAITANYA JUNIOR COLLEGE4,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Amalapuram Ward No. 17,Amalapuram-Municipality,college road amalapuram 533201,533201,srichaitanya.amalapuram[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668776/12,4668776,25/12/2025 21:56,2480
******90324 Permanently Closed,,(03299) SRI CHAITANYABHARATHI JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Amalapuram,Bandarulanka,,,NA,533201,,https://kys.udiseplus.gov.in/#/schooldetail/4668777/12,4668777,15/10/2020 12:18,2480
******90325 Operational,,(03300) BVC AKSHAR JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Amalapuram Ward No. 23,Amalapuram-Municipality,DEVANGA STREETAMALAPURAM,533201,ssrao949454[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668778/12,4668778,25/12/2025 21:57,2480
******90344 Operational,,(03301) PRATHIBHA VOCATIONAL JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Amalapuram Ward No. 20,Amalapuram-Municipality,PERURUPETA Y JUNCTION AMALAPURAM,533201,mvsb.voc789[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668786/12,4668786,25/12/2025 21:45,2480
******00626 Operational,,(03302) NAVACHAITANYA JR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Katrenikona,Katrenikona,,,katrenikona village main road.katrenikona,533212,,https://kys.udiseplus.gov.in/#/schooldetail/4668454/12,4668454,13/12/2023 14:05,2480
******90334 Operational,,(03304) SANTHI VOCATIONAL JR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Amalapuram (M) - Ward No.5,Amalapuram-Municipality,near red bridge Amalapuram,533201,santivocationalcollege[at]gamail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668782/12,4668782,25/12/2025 22:01,2480
******00627 Operational,,(03305) SRI VIJAYA JR(INCENTIVE) COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Katrenikona,Katrenikona,,,DNO 4-50 KATRENIKONA KATRENIKONA MANDAL EGDT 533212,533212,srivijayajrcollege2005[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668455/12,4668455,29/09/2024 11:27,2480
******00630 Closed,Closed,(03306) BOJJA APPALA SWAMI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Katrenikona,Kandikuppa,,,kandikuppa,533212,bojjappalaswamyjrcollege[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668456/12,4668456,29/12/2023 09:50,2480
******90335 Permanently Closed,,(03307) MOTHERTHERESA VOCATIONAL JR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Amalapuram,Bandarulanka,,,NA,533221,,https://kys.udiseplus.gov.in/#/schooldetail/4668783/12,4668783,15/10/2020 12:18,2480
******90342 Operational,,(03310) BHARATHI VOCATIONAL JR. COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Amalapuram Ward No. 28,Amalapuram-Municipality,VIDUYTNAGAR AMALAPURAM,533201,karapothubabulu9999[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668784/12,4668784,18/12/2025 17:15,2480
******01128 Permanently Closed,,(03311) SRI SAI BHARATHI JR. COLLEGEMACHAVARAM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Ambajipeta,Machavaram,,,machavaram ambajipeta,533214,www.ssbjc[at]yahoomail[dot]co[dot],https://kys.udiseplus.gov.in/#/schooldetail/4668115/12,4668115,19/07/2023 22:14,2480
******90327 Operational,,(03313) S.K.B.R.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Amalapuram Ward No. 20,Amalapuram-Municipality,10-511 KNF ROAD AMALAPURAM,533201,skbrcamp[at]yaho[dot]co[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4668328/12,4668328,25/12/2025 22:00,2480
******90328 Operational,,(03314) GOVT.JR.COLLEGE FOR GIRLS,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,2-Girls,2-Urban,NA,,Amalapuram (M) - Ward No.7,Amalapuram-Municipality,NEAR CHENNA MALLESWARA SWAMY TEMPLE AMALAPURAM,533201,gjcgirlsamp[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668780/12,4668780,17/02/2026 11:13,2480
******00219 Operational,,(03315) SRI RAVITEJA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Allavaram,Allavaram,,,D NO 3-2 MAIN ROAD ALLAVARAM,533217,jvk9999[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668815/12,4668815,19/12/2025 10:44,2480
******01129 Operational,,(03316) SNM JR COLLEGEMACHAVARAM,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Ambajipeta,Machavaram,,,Machavaram Ambajipeta East godavari 533214,533214,snmcolleges[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668116/12,4668116,23/12/2025 17:19,2480
******90329 Operational,,(03318) THE AMALAPURAM JR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Amalapuram (M) - Ward No.9,Amalapuram-Municipality,"6-142/1 NEAR RED BRIDGE ,Kamanagaruvu,AMALAPURAM",533201,meo.amalapuram1[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668781/12,4668781,25/12/2025 22:00,2480
******90345 Permanently Closed,,(03321) NARAYANA JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Amalapuram Ward No. 23,Amalapuram-Municipality,NA,533201,,https://kys.udiseplus.gov.in/#/schooldetail/4668787/12,4668787,15/10/2020 12:18,2480
******00307 Closed,Closed,(03323) SRI SHIRDI SAI VOCATIONAL JR. COLLEGEMUKKAMALA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Ambajipeta,Mukkamala,,,3-122 Main Road Mukkamala near SBI BANK,533241,sssvoc.jr.college[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668054/12,4668054,26/09/2024 12:09,2480
******00117 Operational,,(03326) GOVT.JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,2-Urban,NA,,Mandapeta Ward No.22,Mandapeta-Municipality,Government Junior College,533308,svsrgjc03326[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666622/12,4666622,17/02/2026 11:15,2480
******00118 Operational,,(03327) VIDYAVIKAS JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Mandapeta Ward No. 21,Mandapeta-Municipality,Vidya VikasJunior College Mandapeta,533308,vvjc123[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666623/12,4666623,22/12/2025 11:36,2480
******00119 Closed,Closed,(03328) PRATIBHA JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Mandapeta Ward No.17,Mandapeta-Municipality,17-1-44 Near Govt Hospital Alamuru Road Mandapeta,533308,kvvsp66[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666624/12,4666624,29/12/2023 09:46,2480
******00120 Operational,,(03329) ADITYA JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Mandapeta Ward No.22,Mandapeta-Municipality,"17-1-20/1 ALAMURU ROAD, MANDAPETA",533308,ajcmdp[at]aditya[dot]ac[dot]in,https://kys.udiseplus.gov.in/#/schooldetail/4666625/12,4666625,22/12/2025 11:38,2480
******00121 Operational,,(03330) VIGNAN JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Mandapeta Ward No.22,Mandapeta-Municipality,31-1-30 ALAMURU ROAD MANDAPETA,533308,visamdp[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666626/12,4666626,24/12/2025 11:03,2480
******00122 Operational,,(03331) SRI VYSHNAVI VOCATIONAL JR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,2-Urban,NA,,Mandapeta Ward No.22,Mandapeta-Municipality,ALAMURU ROAD MANDAPETA,533308,veerraju.kone[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4666627/12,4666627,22/12/2025 11:40,2480
******00346 Operational,,(03341) GOVT. JUNIOR COLLEGE KOTHAPETA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Kothapeta,Kothapeta,,,"KOTHAPETA,KOTHAPETA MANDAL",533223,gjc.kpt[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667865/12,4667865,15/12/2023 14:03,2480
******00347 Operational,,(03342) SIDDARTHA JR. COLLEGE KOTHAPETA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Kothapeta,Kothapeta,,,SIDDARTHA JR COLLEGE KOTHAPETA,533223,siddartha884[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667866/12,4667866,27/08/2024 15:26,2480
******00349 Operational,,(03343) KANTHI BHARATHI JNUIOR COLLEGE KOTHAPETA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Kothapeta,Kothapeta,,,MANNA CHURCH BESIDE MARUTHI CENTER MAIN RAOD KOTHAPETA,533223,principalkbjc[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667868/12,4667868,16/07/2024 12:04,2480
******00351 Operational,,(03346) SATYAM VOCATIONAL JUNIOR COLLEGE KOTHAPETA,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Kothapeta,Kothapeta,,,SATYAM VOCATIONAL JR COLLEGE MAIN ROAD KOTHAPETA,533223,svjckpt[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667870/12,4667870,16/07/2024 12:04,2480
******00350 Operational,,(03348) SRI JANAKI VANAMAYYA VOCATIONAL JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Kothapeta,Kothapeta,,,SRI JANAKI VANAMAYYA VPCATIONAL JR COLLEGE MAIN ROAD KOTHAPETA,533223,simhadri7[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667869/12,4667869,16/07/2024 12:04,2480
******00811 Operational,,(03377) SRI SIDDARTHA JR.COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Kapileswarapuram,Angara,,,1-11 Angara,533307,ssjc.angara[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667466/12,4667466,26/06/2021 11:49,2480
******01130 Operational,,(03378) GOVT. JR.COLLEGE ALAMURU,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,10-State Govt.,11 To 12,3-Co-educational,1-Rural,Alamuru,Alamuru,,,1-33 KOTHURU CENTRE ALAMURU,533232,gjcalamuru78[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667566/12,4667566,19/07/2022 12:31,2480
******00717 Closed,Closed,(03389) G.M.C. BALAYOGI JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,P.Gannavaram,Patha Gannavaram,,,GMCB BALAYOGI JUNIOR COLLEGE,533240,srigmcbalayogi[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667995/12,4667995,03/09/2025 15:53,2480
******00909 Closed,Closed,(03390) G.R.R.S. JR. COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,P.Gannavaram,Munganda,,,896 munganda,533308,srianitha[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4718833/12,4718833,11/05/2022 18:41,2480
******01328 Operational,,(03390) IMINDS JUNIOR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Amalapuram,Peruru,,,"main road, amalapuram",533201,finance.imts02[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4714998/12,4714998,23/12/2025 16:06,2480
******00516 Operational,,(03391) AVS JR COLLEGE PULLETIKURRU,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,Ambajipeta,Pulletikurru,,,PULLETIKURRU AMBAJIPETA MANDAL EGDT,533239,raghuasav44[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4668070/12,4668070,23/12/2025 17:06,2480
******00415 Operational,,(03392) INDIRA PRIYADARSINI JR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,P.Gannavaram,Patha Gannavaram,,,DNo6-5/1Sivalayam StreetPGannavaramEDt 533240,533240,saitejajuniorcollegepgv[at]gmail[dot]com,https://kys.udiseplus.gov.in/#/schooldetail/4667969/12,4667969,03/12/2024 12:59,2480
******00718 Closed,Closed,(03393) SRI SIDDARTHA JR COLLEGE,,,,Andhra Pradesh,11-Higher Secondary only/Jr. College,38-Pvt.Unaided,11 To 12,3-Co-educational,1-Rural,P.Gannavaram,Patha Gannavaram,,,pgannavaram near bridge oppbab temple,533240,,https://kys.udiseplus.gov.in/#/schooldetail/4667996/12,4667996,27/12/2023 18:19,2480
